index,date,orgunit,orgunituid,mech_code,operatingunit,psnu,hts_tst.u15.f,hts_tst.u15.m,hts_tst.o15.f,hts_tst.o15.m,hts_tst_pos.u15.f,hts_tst_pos.u15.m,hts_tst_pos.o15.f,hts_tst_pos.o15.m,tx_new.u15.f,tx_new.u15.m,tx_new.o15.f,tx_new.o15.m,vmmc_circ.u15.m,vmmc_circ.o15.m,prep_new.u15.f,prep_new.u15.m,prep_new.o15.f,prep_new.o15.m,tx_curr.u15.f,tx_curr.u15.m,tx_curr.o15.f,tx_curr.o15.m,tx_mmd.u15.f.u3mo,tx_mmd.u15.m.u3mo,tx_mmd.o15.f.u3mo,tx_mmd.o15.m.u3mo,tx_mmd.u15.f.35mo,tx_mmd.u15.m.35mo,tx_mmd.o15.f.35mo,tx_mmd.o15.m.35mo,tx_mmd.u15.f.o6mo,tx_mmd.u15.m.o6mo,tx_mmd.o15.f.o6mo,tx_mmd.o15.m.o6mo
473,1/17/2022,Namboboto Dispensary,HVrTHMwXJac,160356,Kenya,Busia,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,1/17/2022,Nambuku Dispensary,YjOvVIYu5YX,160356,Kenya,Busia,0,0,9,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475,1/17/2022,Namuduru Dispensary,e3PNeQuyXaO,160356,Kenya,Busia,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476,1/17/2022,Namwatikho Dispensary,Z2bj20CCTD4,160356,Kenya,Bungoma,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477,1/17/2022,Nangina Dispensary,cT5i18tOkMo,160356,Kenya,Busia,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478,1/17/2022,Nasewa Health Centre,rM5O03z84as,160356,Kenya,Busia,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479,1/17/2022,Nasianda Dispensary,vhjabLtO5ea,160356,Kenya,Bungoma,1,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480,1/17/2022,Nasira Dispensary,tW9Eqx2Yu5w,160356,Kenya,Busia,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,1/17/2022,Nasusi Dispensary,WVE68yPcN3Z,160356,Kenya,Bungoma,0,0,16,3,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,1/17/2022,Ndalu Health Centre,qGcFzdv2TZs,160356,Kenya,Bungoma,1,1,30,5,0,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,1/17/2022,Ngalasia Dispensary,QW8GxDFE6QW,160356,Kenya,Bungoma,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,1/17/2022,Nzoia Medical Center,Vf6NJcHF0fw,160356,Kenya,Bungoma,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485,1/17/2022,Nzoia Sugar Dispensary,xOjic24Tpja,160356,Kenya,Bungoma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486,1/17/2022,Obekai Dispensary,KdKugqDXEnh,160356,Kenya,Busia,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487,1/17/2022,Ochude Dispensary,jKKw1dy8LIS,160356,Kenya,Busia,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488,1/17/2022,Okook dispensary,o6JdBwPsB1s,160356,Kenya,Busia,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489,1/17/2022,"Osieko
",SNsliDpDOAb,160356,Kenya,Busia,1,4,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,1/17/2022,Port Victoria Hospital,AFUtMal1x9t,160356,Kenya,Busia,2,0,26,6,2,0,3,1,0,0,3,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
491,1/17/2022,Rukala Model Health Centre,gMnadsO4xOm,160356,Kenya,Busia,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492,1/17/2022,Rumbiye Dispensary,pZIdIDeC151,160356,Kenya,Busia,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493,1/17/2022,"Sango Natiri Dispensary
",njbrtwTnUgK,160356,Kenya,Bungoma,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494,1/17/2022,Siboti Dispensary,ViTufXPTHNr,160356,Kenya,Bungoma,0,0,5,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495,1/17/2022,Sikarira Dispensary,Voj10cNZEXG,160356,Kenya,Busia,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496,1/17/2022,Sikulu Dispensary,CFxrq4Lx6EQ,160356,Kenya,Bungoma,0,1,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497,1/17/2022,SIKUSI DISPENSARY,uwFkdN20Bpe,160356,Kenya,Bungoma,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,1/17/2022,Sinoko Dispensary (Bungoma East),zrIK7afMUCu,160356,Kenya,Bungoma,0,1,26,5,0,0,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,1/17/2022,Sio Port Hospital,qjCasCWHc2v,160356,Kenya,Busia,1,1,17,10,0,0,2,0,0,0,2,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,1/17/2022,"Sirakaru Dispensary
",e5DyaMFPIJU,160356,Kenya,Bungoma,0,0,30,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,1/17/2022,Sirimba Dispensary,cc0dGeyT2cR,160356,Kenya,Busia,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502,1/17/2022,Sirisia Hospital,jpl0VQFR9zs,160356,Kenya,Bungoma,0,1,30,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503,1/17/2022,Sisenye Dispensary,Tu2I2nfZkES,160356,Kenya,Busia,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504,1/17/2022,Sitikho Dispensary,dJjFbjy7OjY,160356,Kenya,Bungoma,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505,1/17/2022,Soteni Dispensary,jnIjT2WEUOh,160356,Kenya,Bungoma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506,1/17/2022,St Claires Dispensary,j2BYCkaBLcw,160356,Kenya,Busia,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507,1/17/2022,St Damiano Nursing Home,uGhU818IHWB,160356,Kenya,Bungoma,2,3,16,8,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508,1/17/2022,Survivors Organization Clinic,IZAt0XMwgKT,160356,Kenya,Busia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509,1/17/2022,Tamlega Dispensary,x1JIHL2JglD,160356,Kenya,Bungoma,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,1/17/2022,Tanaka Nursing Home,hyR1lmptMdf,160356,Kenya,Busia,2,2,9,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,1/17/2022,Teso District Hospital,XF3X3NXmQvZ,160356,Kenya,Busia,2,4,27,13,0,0,1,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,1/17/2022,Tongaren Model Health Centre,eS9Lcy9tnaH,160356,Kenya,Bungoma,3,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513,1/17/2022,Tuikut Dispensary,qmu8BtWrOc2,160356,Kenya,Bungoma,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514,1/17/2022,Webuye County Hospital,XIR0d6svlZM,160356,Kenya,Bungoma,2,1,79,14,0,0,7,1,0,0,5,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515,1/17/2022,Webuye Health Centre,eU2iCOzWLFF,160356,Kenya,Bungoma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516,1/17/2022,Your Family Clinic,BQUyDrzHliq,160356,Kenya,Busia,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,1/24/2022,Aboloi Dispensary,VmemRezEHJf,160356,Kenya,Busia,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,40,13,4,3,29,8,0,0,10,6,0,0,0,0
518,1/24/2022,Ace Africa (k) Wellness Centre,nEwHdsmfYro,160356,Kenya,Bungoma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,11,0,0,16,11,0,0,3,0,0,0,0,0
519,1/24/2022,Agenga Dispensary (Samia),FXx0gjbN8Gh,160356,Kenya,Busia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,57,19,1,3,51,17,0,0,6,2,0,0,0,0
520,1/24/2022,Akichelesit Dispensary,jENzK3UPZdA,160356,Kenya,Busia,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,5,1,0,9,3,0,0,6,2,0,0,0,0
521,1/24/2022,AKUKURANUT DROP OFF POINT,b4KYUIrpGLo,160356,Kenya,Busia,0,0,4,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,1,0,0,13,1,0,0,10,0,0,0,0,0
522,1/24/2022,Alupe Sub-District Hospital,YAAfNu5mPkN,160356,Kenya,Busia,4,0,37,11,0,0,0,2,0,0,0,2,0,0,0,0,3,0,32,28,905,428,32,28,187,128,0,0,713,294,0,0,0,0
523,1/24/2022,Amase Dispensary,y970BRCblm2,160356,Kenya,Busia,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,147,77,9,8,71,41,0,0,74,36,0,0,0,0
524,1/24/2022,Amongura Community Dispensary,CAqv1omGcks,160356,Kenya,Busia,0,0,12,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2,70,27,1,2,44,18,0,0,26,9,0,0,0,0
525,1/24/2022,Amukura Health Centre,lPtKlICjPxX,160356,Kenya,Busia,0,0,22,7,0,0,0,2,0,0,1,1,0,0,0,0,1,1,26,23,704,357,7,4,44,46,19,19,654,313,0,0,0,0
526,1/24/2022,Amukura Mission Health Centre,t7QovwGLDdG,160356,Kenya,Busia,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,81,27,3,3,16,6,0,0,63,21,0,0,0,0
527,1/24/2022,Angurai Health Centre,YEv8donVGqk,160356,Kenya,Busia,0,0,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,24,409,211,14,21,103,54,0,3,297,147,0,0,0,0
528,1/24/2022,Apokor Dispensary,sbFUP805zWE,160356,Kenya,Busia,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,36,17,1,1,15,4,0,0,21,13,0,0,0,0
529,1/24/2022,Bahai Dispensary,LJWFEcg7hmT,160356,Kenya,Bungoma,0,0,13,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,7,107,22,4,7,57,10,0,0,50,12,0,0,0,0
530,1/24/2022,BITUYU DISPENSARY,LmzDEHTbI2m,160356,Kenya,Bungoma,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,5,0,0,12,2,0,0,11,3,0,0,0,0
531,1/24/2022,Bokoli Hospital,XmjO4q9aUM9,160356,Kenya,Bungoma,0,0,54,8,0,0,1,1,0,0,0,0,0,0,0,0,0,1,18,12,334,121,15,10,107,44,3,0,219,74,0,0,0,0
532,1/24/2022,"Buburi Community Clinic
",ZbpfxijngHi,160356,Kenya,Busia,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,95,57,7,4,49,19,0,0,45,35,0,0,0,0
533,1/24/2022,Budalangi Dispensary,ktQ7e4F9wxF,160356,Kenya,Busia,1,1,19,4,0,0,1,0,0,0,1,0,0,0,0,0,1,0,3,5,105,45,2,5,71,19,0,0,28,23,0,0,0,0
534,1/24/2022,Buduta Dispensary,SqSsbV4bSpD,160356,Kenya,Busia,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,33,22,1,1,12,2,0,0,20,17,0,0,0,0
535,1/24/2022,Bujumba Dispensary,h48gbH8KT2V,160356,Kenya,Busia,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,2,0,0,1,0,1,0,11,2,0,0,0,0
536,1/24/2022,Bukalama Dispensary,M4BqVk6KUjZ,160356,Kenya,Busia,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,1,25,13,3,1,2,0,0,0,22,13,0,0,0,0
537,1/24/2022,Bukembe Dispensary,KB2SvXgUyqF,160356,Kenya,Bungoma,1,1,9,4,0,0,2,0,0,0,2,0,0,0,0,0,2,0,14,15,307,99,14,15,67,14,0,0,224,81,0,0,0,0
538,1/24/2022,Bukhalalire Dispensary,kfCzFb8tlwW,160356,Kenya,Busia,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,45,20,0,1,7,10,1,0,35,13,0,0,0,0
539,1/24/2022,Bulondo Dispensary,Y1zRINzIXio,160356,Kenya,Bungoma,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,76,29,6,3,25,4,0,0,46,24,0,0,0,0
540,1/24/2022,Bumala A Health Centre,M60SMSo4OLr,160356,Kenya,Busia,2,2,31,10,0,0,1,1,1,0,1,1,0,0,0,0,1,0,28,35,1031,520,26,35,266,108,1,0,743,392,0,0,0,0
541,1/24/2022,Bumala B Health Centre,CEMOxsrWE5I,160356,Kenya,Busia,0,0,32,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,14,19,547,231,13,18,126,48,1,1,415,178,0,0,0,0
542,1/24/2022,Bumula Health Centre,z52pEBVkfXY,160356,Kenya,Bungoma,0,3,30,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,23,13,311,101,23,13,199,63,0,0,62,19,0,0,50,19
543,1/24/2022,Bumutiru Dispensary,naKEpwTPUs6,160356,Kenya,Busia,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,66,11,4,6,46,5,0,0,16,6,0,0,0,0
544,1/24/2022,Bungoma District Hospital,UooJgpSFOqa,160356,Kenya,Bungoma,0,1,142,1,0,0,3,1,0,0,1,1,0,0,0,0,0,1,79,66,2245,869,79,44,461,167,0,22,1695,702,0,0,0,0
545,1/24/2022,Burinda Dispensary,EBUpTsxhvK9,160356,Kenya,Busia,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,6,1,0,8,1,0,0,8,5,0,0,0,0
546,1/24/2022,Burumba Dispensary,UyiaY8Scno8,160356,Kenya,Busia,0,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,9,0,1,24,5,0,0,10,0,0,0,0,0
547,1/24/2022,Busembe Dispensary,oegFn5RMeYO,160356,Kenya,Busia,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,69,29,4,6,65,21,0,0,2,6,0,0,0,0
548,1/24/2022,Busia District Hospital,dtwpYmhFy33,160356,Kenya,Busia,15,26,152,40,0,0,4,0,0,0,4,0,0,0,0,0,7,7,119,97,4183,1946,87,73,815,283,28,20,3257,1610,0,0,5,0
549,1/24/2022,Busia Trailer Park clinic,nOWJqElZhP9,160356,Kenya,Busia,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,12,0,0,18,11,0,0,4,1,0,0,0,0
550,1/24/2022,Busibwabo Dispensary,R4Ve9Lt6L9C,160356,Kenya,Busia,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,86,29,4,6,24,5,0,0,61,23,0,0,0,0
551,1/24/2022,Butula Health Centre,Qocyv35m0Nf,160356,Kenya,Busia,0,1,13,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12,8,177,53,12,8,64,11,0,0,109,41,0,0,0,0
552,1/24/2022,Bwaliro Dispensary,whynSNm87YA,160356,Kenya,Busia,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,58,12,2,3,32,6,0,0,25,4,0,0,0,2
553,1/24/2022,Changara (GOK) Dispensary,DAxxg53q9fU,160356,Kenya,Busia,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,130,47,9,1,32,5,0,0,91,41,0,0,0,0
554,1/24/2022,Chebukaka Dispensary,pG0p8FK7YmI,160356,Kenya,Bungoma,0,0,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,14,6,1,2,9,5,0,0,5,1,0,0,0,0
555,1/24/2022,Chemwa Bridge Dispensary,SIKmfgDookA,160356,Kenya,Bungoma,0,0,17,9,0,0,1,1,0,0,1,0,0,0,0,0,0,0,3,1,43,16,3,1,5,2,0,0,35,13,0,0,0,0
556,1/24/2022,Chepkube Dispensary,qsC49uGV0Fp,160356,Kenya,Bungoma,0,1,19,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21,3,0,2,12,2,0,0,9,1,0,0,0,0
557,1/24/2022,Cheptais Health Centre,iZlA9MlFLr5,160356,Kenya,Bungoma,0,0,10,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,12,346,138,16,12,174,83,0,1,132,43,0,0,27,9
558,1/24/2022,Chesikaki  Dispensary,KgOG8haQSYD,160356,Kenya,Bungoma,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5,5,79,21,6,5,28,10,0,0,42,10,0,0,7,2
559,1/24/2022,Chwele District Hospital,Fg9M9uoYLki,160356,Kenya,Bungoma,0,1,47,1,0,0,2,1,0,0,2,1,0,0,0,0,1,1,25,25,558,205,25,25,171,90,0,0,387,115,0,0,0,0
560,1/24/2022,Dreamland MC Health Centre,aTAAPAQGkZv,160356,Kenya,Bungoma,0,0,10,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5,5,101,43,5,5,23,15,0,0,78,28,0,0,0,0
561,1/24/2022,Ekitale Dispensary,tu4s1UAwayi,160356,Kenya,Bungoma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,70,21,5,6,19,8,0,0,50,13,0,0,0,0
562,1/24/2022,Elgon View Medical Cottage,XZnvIXKZQ9r,160356,Kenya,Bungoma,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,106,57,0,0,17,14,0,0,88,41,0,0,0,0
563,1/24/2022,Emmanuel Medical Clinic (Bungoma East),Npscdy7jWR0,160356,Kenya,Bungoma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,26,6,2,2,20,6,0,0,6,0,0,0,0,0
564,1/24/2022,Igara Dispensary,run3jBEUUAb,160356,Kenya,Busia,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,55,21,2,1,15,5,0,0,7,3,0,0,30,13
565,1/24/2022,"Ikonzo Dispensary
",dolByQey3Sb,160356,Kenya,Busia,1,2,13,4,0,0,1,1,0,0,1,1,0,0,0,0,2,1,5,4,85,40,3,3,25,7,2,1,51,31,0,0,0,0
566,1/24/2022,Kaborom Dispensary,b5g5NWTr0ra,160356,Kenya,Bungoma,0,0,5,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,2,1,51,23,2,1,7,2,0,0,44,19,0,0,0,0
567,1/24/2022,Kaboywo Dispensary,pCKdctm1g93,160356,Kenya,Bungoma,0,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,18,10,6,1,16,6,0,0,2,4,0,0,0,0
568,1/24/2022,Kabuchai Health Centre,JtGMSyjptFp,160356,Kenya,Bungoma,1,0,15,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,7,7,186,62,4,7,57,12,3,0,119,47,0,0,8,2
569,1/24/2022,Kabula Dispensary,Q14wNp3gAl7,160356,Kenya,Bungoma,1,0,52,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,302,74,10,13,119,27,0,0,121,26,0,0,62,21
570,1/24/2022,"Kamolo Dispensary
",OlUqw5yZsex,160356,Kenya,Busia,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,31,19,1,0,7,4,1,0,18,8,0,0,0,0
571,1/24/2022,Kamukuywa (ACK) Dispensary,K5jWEKrSBFj,160356,Kenya,Bungoma,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,73,25,5,2,46,17,0,0,27,8,0,0,0,0
572,1/24/2022,Kamukuywa Dispensary,RoAE3VuiYL1,160356,Kenya,Bungoma,1,0,12,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,6,9,144,54,6,9,71,31,0,0,73,23,0,0,0,0
573,1/24/2022,Kamuneru Dispensary,Yp3BnYNLvZj,160356,Kenya,Bungoma,0,0,14,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6,2,20,6,6,2,11,6,0,0,8,0,0,0,0,0
574,1/24/2022,Kamuriai,dwrpLUYMEdt,160356,Kenya,Busia,0,0,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,36,16,2,1,18,8,0,0,12,8,0,0,0,0
575,1/24/2022,Kanganga Dispensary,ybsYnHonB87,160356,Kenya,Bungoma,0,0,30,18,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,2,41,16,3,2,20,6,0,0,19,8,0,0,2,2
576,1/24/2022,Kapkateny Dispensary,Qp4WaDd09Xa,160356,Kenya,Bungoma,0,0,23,21,0,0,3,0,0,0,3,0,0,0,0,0,0,0,4,5,35,17,4,5,18,3,0,0,17,13,0,0,0,1
577,1/24/2022,Kaptama Health Centre,obyEts24y95,160356,Kenya,Bungoma,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,141,55,3,6,52,25,0,0,66,23,0,0,0,0
578,1/24/2022,Kaptanai Dispensary,fMO8Zdwefcq,160356,Kenya,Bungoma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,55,16,2,2,29,9,0,0,26,7,0,0,0,0
579,1/24/2022,Karima  Dispensary,vxMg7ul5KmG,160356,Kenya,Bungoma,0,1,36,5,0,1,2,0,0,1,2,0,0,0,0,0,2,1,4,7,108,45,1,3,45,24,3,4,63,21,0,0,0,0
580,1/24/2022,Kayaya Dispensary,BcfQgFBndlC,160356,Kenya,Bungoma,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,2,0,0,18,2,0,0,4,0,0,0,0,0
581,1/24/2022,Khajula Dispensary,trLiMopkyu0,160356,Kenya,Busia,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,4,0,1,4,0,0,0,4,2,0,0,0,0
582,1/24/2022,Khalaba Medical Services,nh4odvyNWCs,160356,Kenya,Bungoma,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583,1/24/2022,Khalala Dispensary,bQJMFLnPMTW,160356,Kenya,Bungoma,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,32,6,2,6,19,6,0,0,13,0,0,0,0,0
584,1/24/2022,Khalumuli District Hospital,WbyTcnrFutl,160356,Kenya,Bungoma,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26,2,1,0,18,2,0,0,8,0,0,0,0,0
585,1/24/2022,khamulati medical centre,xu7b0rMN0T6,160356,Kenya,Bungoma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
586,1/24/2022,Khaoya Dispensary,Cys0nIAIUg1,160356,Kenya,Bungoma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,23,8,2,2,16,7,0,0,6,2,0,0,0,0
587,1/24/2022,Khasoko Health Centre,gFGpQ6lJpTo,160356,Kenya,Bungoma,0,0,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,53,16,5,1,38,10,0,0,15,6,0,0,0,0
588,1/24/2022,Khayo Dispensary,b72hsSnQNMH,160356,Kenya,Busia,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,31,7,2,2,16,4,0,1,15,3,0,0,0,0
589,1/24/2022,Khunyangu Sub-District Hospital,iKWDXD235ap,160356,Kenya,Busia,5,1,37,12,0,0,0,1,0,0,0,1,0,0,0,0,2,1,58,67,1877,916,53,62,414,198,4,4,1431,690,0,0,1,0
590,1/24/2022,Kibabii Health Centre,gJ0u5TpaXCi,160356,Kenya,Bungoma,0,0,13,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,53,12,1,1,13,6,0,0,37,6,0,0,0,0
591,1/24/2022,Kibisi Dispensary,ng5M8MjlFpk,160356,Kenya,Bungoma,0,0,24,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,8,85,32,2,4,41,13,3,4,44,19,0,0,0,0
